10,107b6afa
348fc08,7a808380
348fc0c,7a808380
348fc10,7a80723e
348fc14,7a3e7b80
348fc18,83c282c0
348fc1c,9bc851f2
348fc20,8b466afa
348fc24,62ba62ba
348fc28,5a785a78
348fc2c,62ba62b8
348fc30,5a785a76
348fc34,5a765a76
348fc38,5a765a76
348fc3c,5a786278
348fc40,6ab86aba
348fc44,6afc72fc
348fc48,723e7b7e
348fc4c,723e7b7e
348fc50,6afe723e
348fc54,6afa733e
348fc58,9c868b02
348fc5c,ac4e07e4
348fc60,7b8062b8
348fc64,62b862b8
348fc68,5a7a62ba
348fc6c,62ba62b8
348fc70,5a785a76
348fc74,5a765a76
348fc78,5a765a78
348fc7c,62b86ab8
348fc80,6ab86aba
348fc84,6afc72fc
348fc88,723e7b7e
348fc8c,723e7b7e
348fc90,6afc723e
348fc94,6afa7b80
348fc98,94468ac2
348fc9c,ac0ca44c
348fca0,83c262b8
348fca4,62fe18fa
348fca8,18f828f8
348fcac,18f818b8
348fcb0,10f80076
348fcb4,ff3608b6
348fcb8,28b818b6
348fcbc,8b60734
348fcc0,10b820f8
348fcc4,313a41be
348fcc8,20fc00b8
348fccc,7610fa
348fcd0,18ba183a
348fcd4,18b8293a
348fcd8,94448bc4
348fcdc,723c6afa
348fce0,6afa5afe
348fce4,19c419c4
348fce8,19042104
348fcec,31042104
348fcf0,11c411c4
348fcf4,84411c4
348fcf8,29c43104
348fcfc,21c419c4
348fd00,39463946
348fd04,39863146
348fd08,31c40984
348fd0c,14211c4
348fd10,11c411c4
348fd14,2900393a
348fd18,94868b44
348fd1c,7a406afa
348fd20,52beb676
348fd24,c7fab634
348fd28,be76bff8
348fd2c,b636b634
348fd30,b634be36
348fd34,ae36a6f4
348fd38,b638c7b8
348fd3c,bfb8bffa
348fd40,d83ac7fa
348fd44,cf78cfb8
348fd48,c7bccfbc
348fd4c,c7b8d03c
348fd50,d03cc7b6
348fd54,18fa18ba
348fd58,94468302
348fd5c,7a805a00
348fd60,19febff8
348fd64,dffacff8
348fd68,c7fac7fa
348fd6c,c7f8b634
348fd70,be78c7ba
348fd74,c7b6ae36
348fd78,ae34c7ba
348fd7c,cffad03c
348fd80,d83ccfb8
348fd84,c7b8c7b8
348fd88,cfbcc776
348fd8c,bf34cfb8
348fd90,d03abe78
348fd94,193a0876
348fd98,944682c2
348fd9c,7a805246
348fda0,2a80c7ba
348fda4,cfb8c778
348fda8,c778b738
348fdac,c776aef6
348fdb0,b636cfb8
348fdb4,d7b8c7b8
348fdb8,b6f6b776
348fdbc,c776bf78
348fdc0,bfb8cfb8
348fdc4,d7b8d7b8
348fdc8,cffcd03a
348fdcc,d03ad83c
348fdd0,c7bacfb6
348fdd4,103c0834
348fdd8,944682c0
348fddc,7a805b86
348fde0,3ac2d7fa
348fde4,cfbcbe76
348fde8,be36b776
348fdec,cf76cfbc
348fdf0,c77ad7fc
348fdf4,e77e1002
348fdf8,d7f8cfbc
348fdfc,c7b6c7ba
348fe00,dffce87e
348fe04,e8bedffc
348fe08,e07ce03c
348fe0c,e03cd83c
348fe10,d83af8be
348fe14,290018ba
348fe18,8b048b04
348fe1c,83824a46
348fe20,3ac2e07c
348fe24,e83ac7f8
348fe28,c7f8f03c
348fe2c,bcf87c
348fe30,f83c00be
348fe34,11403904
348fe38,f8fef03c
348fe3c,e03cf03c
348fe40,f07cf07c
348fe44,f87cf87c
348fe48,f07ce83a
348fe4c,f83cef3c
348fe50,f87c0800
348fe54,4100393a
348fe58,8b047a80
348fe5c,7b7e4b84
348fe60,32c2ce7a
348fe64,d83ac7bc
348fe68,d87cf07c
348fe6c,f03ad83a
348fe70,bee87c
348fe74,f0be0000
348fe78,d7fccfba
348fe7c,cfbcc7ba
348fe80,e07cdffe
348fe84,e8bef8fe
348fe88,f800e07c
348fe8c,d83ae83a
348fe90,d83ad83a
348fe94,290018ba
348fe98,94447a3e
348fe9c,723e5246
348fea0,3280d03a
348fea4,c7b6b734
348fea8,cf78cff8
348feac,be76be34
348feb0,fed83a
348feb4,cffcd7f8
348feb8,c778b776
348febc,bf38b776
348fec0,cffad7fa
348fec4,f07c08fe
348fec8,bed7b8
348fecc,ae34cfbc
348fed0,c7babe76
348fed4,203c0876
348fed8,83c0723e
348fedc,72405a46
348fee0,2940af34
348fee4,b6f49ef0
348fee8,9ef2a6b2
348feec,9d729d72
348fef0,c776c776
348fef4,bf38b736
348fef8,a6f4a6f4
348fefc,a732af34
348ff00,aeb4af74
348ff04,cff8e87c
348ff08,d7faa6b2
348ff0c,9d70a734
348ff10,b736b736
348ff14,10fa0034
348ff18,6ab8ac0c
348ff1c,72fc5246
348ff20,2140a6b2
348ff24,a6f29ef0
348ff28,9d709d70
348ff2c,8d709d70
348ff30,9d70a6b4
348ff34,a5749d72
348ff38,9d709d70
348ff3c,8d309672
348ff40,a6b2aeb4
348ff44,a6b2aeb6
348ff48,aeb49d72
348ff4c,9672a6b2
348ff50,af36af34
348ff54,faf7b4
348ff58,5a34ac0c
348ff5c,723e4a04
348ff60,2140c7ba
348ff64,be78be74
348ff68,c678cff8
348ff6c,be74c678
348ff70,c7f8cff8
348ff74,cff8cff8
348ff78,cff8c7f8
348ff7c,c7facff8
348ff80,e83ad83a
348ff84,cffac7fa
348ff88,d83ad83a
348ff8c,cfbacfbc
348ff90,cfbac678
348ff94,2040213a
348ff98,bd908b04
348ff9c,723e5246
348ffa0,2140e73a
348ffa4,df38dff8
348ffa8,cff8e738
348ffac,e73ae73a
348ffb0,f8bef87c
348ffb4,ef7a00fc
348ffb8,200fe
348ffbc,180113e
348ffc0,113ef0fc
348ffc4,ef7ef0bc
348ffc8,e77cef7c
348ffcc,f87cf83a
348ffd0,f03cf03c
348ffd4,51c28382
348ffd8,83c27a3e
348ffdc,7a7e4a04
348ffe0,2a80e7fa
348ffe4,e83ad7fa
348ffe8,d03ad83a
348ffec,e07ce03c
348fff0,bee7fa
348fff4,bf78d83a
348fff8,be0802
348fffc,10422982
3490000,2182f800
3490004,be1000
3490008,be1000
349000c,29c01940
3490010,1182
3490014,5a468b04
3490018,83c28280
349001c,7a3e6bc8
3490020,5b861000
3490024,21821040
3490028,18000982
349002c,21c21182
3490030,8fedf3e
3490034,cfb8e8be
3490038,18002182
349003c,31c431c2
3490040,21c231c4
3490044,39043144
3490048,31043904
349004c,39443944
3490050,314449c6
3490054,73089446
3490058,83c08280
349005c,72bc7308
3490060,5b861842
3490064,18441040
3490068,10fe0000
349006c,218229c2
3490070,2180f0be
3490074,d7f8e87c
3490078,10401000
349007c,21800942
3490080,1401940
3490084,21822182
3490088,19421140
349008c,21821984
3490090,29044a06
3490094,8b8a9306
3490098,83c07a3e
349009c,723c5b88
34900a0,4a041000
34900a4,f0bcdffc
34900a8,f87cf87c
34900ac,8be0800
34900b0,19820982
34900b4,c83ce07c
34900b8,80000fe
34900bc,fe00be
34900c0,f0bef0be
34900c4,f8bef0be
34900c8,f0be08be
34900cc,10fe00fe
34900d0,10803ac6
34900d4,93ca8b04
34900d8,83c07a7e
34900dc,723c5246
34900e0,52461842
34900e4,10001140
34900e8,8fe0800
34900ec,8be08be
34900f0,39044a44
34900f4,198008fe
34900f8,18401042
34900fc,10001040
3490100,18821040
3490104,8421000
3490108,100010fe
349010c,11801080
3490110,21024206
3490114,93ca8b04
3490118,83807a3e
349011c,72bc6388
3490120,52461842
3490124,31c44144
3490128,29042084
349012c,188000be
3490130,21c23986
3490134,29042182
3490138,29c429c4
349013c,188221c4
3490140,310629c2
3490144,19821940
3490148,e664de62
349014c,c59eff64
3490150,206a30ec
3490154,30ec8b04
3490158,83c072fa
349015c,72fc63c8
3490160,4a4411c2
3490164,29084248
3490168,29021984
349016c,29c21980
3490170,1801040
3490174,10841040
3490178,18822182
349017c,8401882
3490180,18821842
3490184,f8001142
3490188,59421874
349018c,f326aba
3490190,7a3e7a3e
3490194,7a3e7a3e
3490198,83806ab8
349019c,72fc6bc8
34901a0,52460840
34901a4,8001000
34901a8,800f8be
34901ac,fe0800
34901b0,f8bef87c
34901b4,100000be
34901b8,1000183e
34901bc,10421882
34901c0,20842184
34901c4,94029c4
34901c8,61844038
34901cc,62be9302
34901d0,7a3e7a3e
34901d4,7a7e7a7e
34901d8,83c072ba
34901dc,6afc63c8
34901e0,4a04dffa
34901e4,bf76a736
34901e8,bf76b776
34901ec,b736bf76
34901f0,bf36dfba
34901f4,e7faf8fe
34901f8,184000be
34901fc,20002
3490200,98219c4
3490204,11c40842
3490208,41003038
349020c,c65ab4d0
3490210,7a7e723c
3490214,7a3e7a7e
3490218,7b3c72fc
349021c,62784a06
3490220,32c2bf38
3490224,aef49ef2
3490228,aef2a734
349022c,a6f4af36
3490230,af34cffc
3490234,d7b80940
3490238,1980f800
349023c,be0002
3490240,20842
3490244,802e83c
3490248,390041f8
349024c,7a3c7a3e
3490250,6afa49f4
3490254,a40ca450
3490258,8b027a7e
349025c,723e5246
3490260,3ac2d87c
3490264,d83cbffa
3490268,d03ac7fa
349026c,d83af07c
3490270,f0be007e
3490274,be1182
3490278,32861182
349027c,f0be103e
3490280,18420800
3490284,e8bedf7c
3490288,72446afc
349028c,6afc617a
3490290,593a8b4a
3490294,8b8c8b8c
3490298,8b027a3e
349029c,7a3e5b86
34902a0,4a0400be
34902a4,f8bef07e
34902a8,d83acff8
34902ac,dffad83c
34902b0,f87e08be
34902b4,114010fe
34902b8,29822182
34902bc,f8fe0000
34902c0,1000e73e
34902c4,be78083e
34902c8,9b487a3e
34902cc,61ba40b8
34902d0,38b86288
34902d4,6aca72ca
34902d8,6ab8ac0c
34902dc,72fc6bc8
34902e0,5a46f800
34902e4,d87cd03a
34902e8,b776cf78
34902ec,cfbcd03a
34902f0,d7fcd87c
34902f4,e8fedf3e
34902f8,e0bef800
34902fc,f8bc0002
3490300,beef7e
3490304,e77e41c6
3490308,a3ca8280
349030c,61be2838
3490310,17b44142
3490314,41844a08
3490318,5a34ac0c
349031c,7a406bc8
3490320,53860982
3490324,e77ce07a
3490328,f73cf87c
349032c,f87ef8bc
3490330,f8bcf940
3490334,f9820142
3490338,f8c0f000
349033c,ef7c1040
3490340,11c221c2
3490344,4a06730c
3490348,a3cc82c0
349034c,724041ba
3490350,20f81874
3490354,62c65208
3490358,bd909b88
349035c,7a407308
3490360,63c819c4
3490364,8fe00fe
3490368,fe08fe
349036c,10fe1040
3490370,104018c2
3490374,19062a46
3490378,31042104
349037c,8401882
3490380,290442c8
3490384,7c4e9410
3490388,a3ca82c2
349038c,83c26afe
3490390,39ba317c
3490394,4a405208
3490398,8b027a80
349039c,72fc7308
34903a0,6b0819c4
34903a4,11c211c2
34903a8,f8be00be
34903ac,8401082
34903b0,104220c4
34903b4,2a4621c6
34903b8,29062a46
34903bc,18802082
34903c0,32445b8a
34903c4,84909410
34903c8,a3ca8b02
34903cc,8bc483c4
34903d0,513e31ba
34903d4,418449c6
34903d8,8b027a3e
34903dc,7a3e5b86
34903e0,42040000
34903e4,8000800
34903e8,f0bef0be
34903ec,f8bef0be
34903f0,f8be08fe
34903f4,19422182
34903f8,29c22182
34903fc,118221c4
3490400,3a865388
3490404,734c7b4c
3490408,a3ca8b02
349040c,8b449346
3490410,7b825980
3490414,5a485a08
3490418,8b027a7e
349041c,723e4204
3490420,19fec6b6
3490424,cffabffa
3490428,c7fac7fa
349042c,c7f8cfb8
3490430,c7b8d7fa
3490434,e03ae03a
3490438,e07ce07c
349043c,e87e1080
3490440,31444246
3490444,42084a46
3490448,a3ca8b02
349044c,40b09b04
3490450,8b04838c
3490454,628a4a08
3490458,8b02723e
349045c,723c5348
3490460,32c2c778
3490464,af36a734
3490468,b736b776
349046c,9ef4a6f6
3490470,aef4c7ba
3490474,cf78bf36
3490478,bf34c7b8
349047c,d7fc10c0
3490480,4a087b8c
3490484,5a8a4a48
3490488,a3ca8b02
349048c,382ebd12
3490490,934693ce
3490494,6a883944
3490498,8380827e
349049c,6afc63c8
34904a0,4a44dffa
34904a4,b776af34
34904a8,b776bfb8
34904ac,b736af36
34904b0,bf38cfba
34904b4,d7b8cffa
34904b8,df3aef3c
34904bc,f8be3986
34904c0,730a9c50
34904c4,838c6aca
34904c8,a3ca82c2
34904cc,8b028b04
34904d0,93448b04
34904d4,6a40287c
34904d8,83c06ab8
34904dc,72fc4a46
34904e0,3ac2103e
34904e4,be00be
34904e8,f8be0800
34904ec,21c20840
34904f0,c008fe
34904f4,be
34904f8,8fe083e
34904fc,11822a84
3490500,52868cce
3490504,6b0a5a86
3490508,9b887a7e
349050c,7a8083c2
3490510,83c28302
3490514,7a42493e
3490518,7b3c723c
349051c,72fc4204
3490520,2a80f8fe
3490524,1401142
3490528,93e21c4
349052c,62083a44
3490530,11c21882
3490534,21c41040
3490538,fef8be
349053c,19fc2a80
3490540,32805b86
3490544,4a043282
3490548,9c0c9c0c
349054c,9c0c9c0c
3490550,9c0c9c0c
3490554,93ca6afc
3490558,83807a3e
349055c,72bc4a44
3490560,2a82e73c
3490564,f8bc1040
3490568,fe0000
349056c,18820800
3490570,8401080
3490574,314429c4
3490578,fef8be
349057c,108021c2
3490580,18821840
3490584,80000be
3490588,8001000
349058c,e83af77e
3490590,cffcd73c
3490594,19be397c
3490598,83c07a7e
349059c,723c5b86
34905a0,3ac20800
34905a4,be08fe
34905a8,bef8be
34905ac,7c10be
34905b0,be08be
34905b4,218008fe
34905b8,e87af87e
34905bc,1080
34905c0,10800840
34905c4,8420800
34905c8,84008be
34905cc,f0bee8be
34905d0,f0bee07e
34905d4,2900397c
34905d8,83c07a3e
34905dc,723c5248
34905e0,42040800
34905e4,f0bedffe
34905e8,f07cf07c
34905ec,e83af87c
34905f0,e07ce07c
34905f4,d87ee87c
34905f8,bef8fe
34905fc,f8fef87c
3490600,e87ce07c
3490604,e87ce87e
3490608,e87cf07c
349060c,f07ce0be
3490610,d7fed7fc
3490614,30c0397c
3490618,83c08280
349061c,72fc4204
3490620,32c2f07c
3490624,f8c0f87e
3490628,e83acffa
349062c,d7f8df3a
3490630,f07ad83a
3490634,c7b6e07c
3490638,fef87c
349063c,f07cd83a
3490640,d83ce03a
3490644,e87ef03c
3490648,f03ce07c
349064c,e87cf0be
3490650,e07cd83c
3490654,3100397c
3490658,83c282c2
349065c,7a804a04
3490660,193ed7f8
3490664,f07ce73c
3490668,dff8bff8
349066c,c7f8c7f8
3490670,d7f8be7a
3490674,a6f2c7f8
3490678,e83af07c
349067c,e73ae738
3490680,e87adf3c
3490684,e73ce87a
3490688,e83af03c
349068c,f07ce87a
3490690,e03ce07c
3490694,2900397c
3490698,83c27afe
349069c,7a8063c8
34906a0,4202f87c
34906a4,f87ce07c
34906a8,e07cf8be
34906ac,f0bee03a
34906b0,d7f8be36
34906b4,aef6d7fc
34906b8,f0be00be
34906bc,f8bef07c
34906c0,bef07e
34906c4,f03ae83a
34906c8,e83af87c
34906cc,f8bcf87c
34906d0,f0bee8be
34906d4,2900417c
34906d8,6ab8ac0c
34906dc,723e7b4a
34906e0,848a5288
34906e4,39443104
34906e8,32485a48
34906ec,6a4a4946
34906f0,800
34906f4,21c23104
34906f8,4a884246
34906fc,3ac63a86
3490700,52c83a86
3490704,390629c4
3490708,29c429c2
349070c,21822982
3490710,21421000
3490714,410049be
3490718,5a34ac0c
349071c,723e7b4a
3490720,848c2906
3490724,290821c2
3490728,310649c8
349072c,418421c2
3490730,84221c2
3490734,290421c2
3490738,19c219c2
349073c,21043246
3490740,3a463104
3490744,32462a44
3490748,324421c2
349074c,10021042
3490750,10421002
3490754,204020fa
3490758,bd909b88
349075c,723c63c8
3490760,6b0aef3c
3490764,ffbef0bc
3490768,e73c00be
349076c,f0bee73c
3490770,ce78d7ba
3490774,dffce7fc
3490778,e7fadffa
349077c,c778d7ba
3490780,d7fadfb8
3490784,dffad7ba
3490788,dfface78
349078c,be38cfba
3490790,df3ce03a
3490794,faf7b4
3490798,9c86723e
349079c,72405b88
34907a0,5b86e03a
34907a4,f07ce87a
34907a8,e87cef3c
34907ac,ef3cd7ba
34907b0,bf76d7fa
34907b4,dffce83c
34907b8,e03acffa
34907bc,bfb6cff6
34907c0,c636c676
34907c4,c7b8bf78
34907c8,c7b8b6f4
34907cc,be36be78
34907d0,cff8cfb8
34907d4,10fa0034
34907d8,9446723e
34907dc,723e6388
34907e0,5b86f800
34907e4,ef7ce7fa
34907e8,f07c00bc
34907ec,f8bce7fa
34907f0,e87ae8be
34907f4,d7fcd7f8
34907f8,e7facffa
34907fc,c778c7b8
3490800,cffae73c
3490804,dffae7fa
3490808,dffae7fa
349080c,cffadf3c
3490810,df3edf3a
3490814,203c0876
3490818,94868b04
349081c,7b7e63c8
3490820,5246f77e
3490824,ffbee73e
3490828,f7c00800
349082c,8bef0be
3490830,bef0be
3490834,d83ce87c
3490838,e73eef3e
349083c,ef80e73e
3490840,8020842
3490844,20940
3490848,1400000
349084c,1401140
3490850,1400000
3490854,290018ba
3490858,8b048b04
349085c,838263c8
3490860,63c80840
3490864,1140f800
3490868,9401982
349086c,21421940
3490870,29802180
3490874,11401980
3490878,94008fe
349087c,9401982
3490880,29c42182
3490884,21822182
3490888,29c21000
349088c,19402182
3490890,20421842
3490894,4100393a
3490898,944682c0
349089c,7a806bc8
34908a0,730a08fe
34908a4,f8beef7c
34908a8,8bef8fe
34908ac,f87c0000
34908b0,8020802
34908b4,200c0
34908b8,ef7cef7c
34908bc,ef7c0800
34908c0,10440000
34908c4,14000c0
34908c8,9400000
34908cc,fef800
34908d0,f800f8be
34908d4,290018ba
34908d8,944682c0
34908dc,7a806b08
34908e0,730a0000
34908e4,f8bcef3a
34908e8,f87ce83c
34908ec,e73cf07e
34908f0,f8bef8be
34908f4,bef07c
34908f8,f03cf0bc
34908fc,f07cf8be
3490900,f0bef8be
3490904,7c00bc
3490908,fe0800
349090c,140f940
3490910,f8c0ef7c
3490914,103c0834
3490918,94468302
349091c,7a806b08
3490920,6bc80982
3490924,114000fe
3490928,f800
349092c,140f87c
3490930,2
3490934,fef8be
3490938,f8fe0840
349093c,10420182
3490940,98200fe
3490944,f8be00fe
3490948,104008fe
349094c,fe00fe
3490950,10800802
3490954,10fa0876
3490958,948682c2
349095c,7a406afa
3490960,63c8f8bc
3490964,ef7ce77a
3490968,ef7cefbe
349096c,f8c0e77c
3490970,f8bcf87c
3490974,d73ce07c
3490978,f0c00802
349097c,1420942
3490980,940f800
3490984,f87cf8bc
3490988,f8bef8c2
349098c,83e0040
3490990,98200bc
3490994,203c18b8
3490998,944483c2
349099c,723c6afa
34909a0,6afa5246
34909a4,f0bef0fe
34909a8,e8bef800
34909ac,800f8be
34909b0,f800f800
34909b4,df7ef0be
34909b8,1040
34909c0,8400800
34909c4,10400840
34909c8,10fef800
34909cc,f800f800
34909d0,f800f0fe
34909d4,2900313a
34909d8,94468b44
34909dc,93868b46
34909e0,7b8062b8
34909e4,5b861182
34909e8,11821982
34909ec,198219c2
34909f0,9820982
34909f4,8421882
34909f8,29c421c4
34909fc,11c408fe
3490a00,8401982
3490a04,21c221c4
3490a08,802e07c
3490a0c,f87cf8fe
3490a10,8fe103e
3490a14,203c293a
3490a18,9c868b04
3490a1c,ac4e07e2
3490a20,7b8062b8
3490a24,62b862b8
3490a28,5a7a62ba
3490a2c,62ba62b8
3490a30,5a785a76
3490a34,5a765a76
3490a38,5a765a78
3490a3c,62b86ab8
3490a40,6ab86aba
3490a44,6afc72fc
3490a48,723e7b7e
3490a4c,723e7b7e
3490a50,6afc723e
3490a54,6afa7b7e
3490a58,94448ac2
3490a5c,b49059f4
3490a60,7b806afa
3490a64,62ba62ba
3490a68,5a785a78
3490a6c,62ba62b8
3490a70,5a785a76
3490a74,5a765a76
3490a78,5a765a76
3490a7c,5a786278
3490a80,6ab86aba
3490a84,6afc72fc
3490a88,723e7b7e
3490a8c,723e7b7e
3490a90,6afe723e
3490a94,6afa733c
3490a98,9c449444
3490a9c,ac0c9386
3490aa0,9388723c
3490aa4,72fc6afa
3490aa8,6afc6afc
3490aac,6afc6afa
3490ab0,6afa62b8
3490ab4,6afa62b8
3490ab8,62b862b8
3490abc,6aba72ba
3490ac0,6ab86aba
3490ac4,6afc72fc
3490ac8,7a808380
3490acc,7a808380
3490ad0,7a80723e
3490ad4,7a3e7b7e
3490ad8,8b049446
3490adc,944682c2
3490ae0,82c282c0
3490ae4,7a807a7e
3490ae8,7a7e7a3e
3490aec,7a3e723e
3490af0,b4d2a3ca
3490af4,723c6afa
3490af8,723c6afa
3490afc,6afa6afa
3490b00,7a3c7a3c
3490b04,72fca4c8
3490b08,9b887a7e
3490b0c,82c07a80
3490b10,82c07a3e
3490b14,82807a7e
3490b18,8b048b04
3490b1c,94449304
3490b20,8b048b04
3490b24,8b0483c2
3490b28,83c283c0
3490b2c,83c083c0
3490b30,bd1418a8
3490b34,7b7e7b7e
3490b38,7b7e7b7e
3490b3c,7b7e7b7e
3490b40,7b7e837e
3490b44,837ebdd0
3490b48,28ea83c0
3490b4c,8bc28bc2
3490b50,83c083c2
3490b54,83c283c0
3490b58,94869446
3490b5c,bd90b54c
3490b60,ac0aa4ca
3490b64,9cc8a40a
3490b68,9cca9cca
3490b6c,9c889488
3490b70,bd145a76
3490b74,94868c46
3490b78,8b048b04
3490b7c,8b048b04
3490b80,8b0283c2
3490b84,83c283c0
3490b88,bd145a76
3490b8c,a40a9446
3490b90,94469446
3490b94,94469c88
3490b98,94469446
3490b9c,b54cac0c
3490ba0,8b049bc8
3490ba4,93468b46
3490ba8,8b048282
3490bac,8b049386
3490bb0,a40cb4d2
3490bb4,b49083c2
3490bb8,8b0483c2
3490bbc,7a807a80
3490bc0,82c27a80
3490bc4,723e723e
3490bc8,a4caac90
3490bcc,b49082c2
3490bd0,8b028280
3490bd4,8b048304
3490bd8,9c888b04
3490bdc,a4cab4d2
3490be0,8b4483c2
3490be4,83827b80
3490be8,83c28280
3490bec,8b048b46
3490bf0,8b447bc0
3490bf4,83c27b7e
3490bf8,7b807b80
3490bfc,83827a40
3490c00,723e723e
3490c04,723e723e
3490c08,723e7afe
3490c0c,7a808382
3490c10,8b047b7e
3490c14,824083c2
3490c18,ac0c7ac0
3490c1c,b44e7a3e
3490c20,a40c7b80
3490c24,73407340
3490c28,733e72fc
3490c2c,83c28304
3490c30,7bc2737e
3490c34,733e733c
3490c38,733e733e
3490c3c,73406afe
3490c40,723e723e
3490c44,723e723e
3490c48,6afc72fc
3490c4c,723e7b80
3490c50,7b827b7e
3490c54,72fc7b80
3490c58,9c889346
3490c5c,ac9041b0
3490c60,9c0c6b3e
3490c64,62ba7308
3490c68,73c87b08
3490c6c,7b487b48
3490c70,73c873c6
3490c74,730673c6
3490c78,73067b0a
3490c7c,7b48834a
3490c80,834a7b4a
3490c84,7b4a8c8a
3490c88,8ccc940e
3490c8c,94ce94cc
3490c90,848a94cc
3490c94,844a848a
3490c98,94868304
3490c9c,9ccaa44e
3490ca0,9cca62ba
3490ca4,4202f8fe
3490ca8,f80000be
3490cac,f8fef8be
3490cb0,f800f800
3490cb4,f8c0f800
3490cb8,bef800
3490cbc,f80000be
3490cc0,f800f8c0
3490cc4,be00be
3490cc8,f8c0f8fe
3490ccc,f8bef8be
3490cd0,be00be
3490cd4,bef8be
3490cd8,94468282
3490cdc,6a3e7380
3490ce0,6afc5246
3490ce4,f8bef800
3490ce8,f800f8be
3490cec,fef8fe
3490cf0,f800f800
3490cf4,f8c0f8be
3490cf8,be00be
3490cfc,f8bef8be
3490d00,be00be
3490d04,f8bef8be
3490d08,bef800
3490d0c,f800f800
3490d10,f800f800
3490d14,f80000be
3490d18,8b047ac2
3490d1c,7a406afc
3490d20,63c8f8be
3490d24,f800f8be
3490d28,f8bef800
3490d2c,f8c000be
3490d30,f8be00be
3490d34,f8bef8be
3490d38,c0f8fe
3490d3c,f800f8fe
3490d40,f8bef800
3490d44,be00be
3490d48,f8c0f8c0
3490d4c,bef800
3490d50,f800f8be
3490d54,bef8c0
3490d58,8b0482c2
3490d5c,8280730a
3490d60,5246f800
3490d64,bef8fe
3490d68,f800f800
3490d6c,f80000be
3490d70,f8c0f8c0
3490d74,f8bef8be
3490d78,f8bef8c0
3490d7c,f800f800
3490d80,f800f8be
3490d84,f8bef8be
3490d88,f8c000be
3490d8c,f8be00be
3490d90,f800f8c0
3490d94,f8bef8be
3490d98,830282c2
3490d9c,7a808ccc
3490da0,6b0af8c0
3490da4,be00be
3490da8,bef8be
3490dac,bef8be
3490db0,f8be00be
3490db4,bef8be
3490db8,f8bef8be
3490dbc,bef8be
3490dc0,f8be00be
3490dc4,be00be
3490dc8,f8c0f800
3490dcc,f800f800
3490dd0,f8c000be
3490dd4,f8bef8be
3490dd8,830282c2
3490ddc,7a80940e
3490de0,8cccf8be
3490de4,f8c000be
3490de8,bef8be
3490dec,f8bef8c0
3490df0,f8c0f8c0
3490df4,f8c0f8c0
3490df8,f8bef8c0
3490dfc,f8bef8c0
3490e00,f8c0f800
3490e04,f800f8c0
3490e08,f8c0f800
3490e0c,f8bef8be
3490e10,f8bef8fe
3490e14,f800f8c0
3490e18,830282c2
3490e1c,7a408ccc
3490e20,8cccf800
3490e24,bef800
3490e28,f80000be
3490e2c,be00be
3490e30,be00be
3490e34,be00be
3490e38,f8be00be
3490e3c,f8fe00be
3490e40,be00be
3490e44,be00be
3490e48,be00be
3490e4c,be00be
3490e50,be00be
3490e54,be00be
3490e58,7b806afc
3490e5c,723e7308
3490e60,5b86f8c0
3490e64,f800f8c0
3490e68,f80000be
3490e6c,bef8be
3490e70,bef8fe
3490e74,f8fef800
3490e78,f8c0f8c0
3490e7c,c0f8c0
3490e80,f800f8c0
3490e84,f800f800
3490e88,f800f800
3490e8c,f8fe00be
3490e90,f8bef8be
3490e94,f800f8c0
3490e98,83026178
3490e9c,6afc6b0a
3490ea0,3ac4f800
3490ea4,f8bef8be
3490ea8,be00be
3490eac,be00be
3490eb0,f8c0f800
3490eb4,f8c0f8be
3490eb8,bef8be
3490ebc,f8bef8be
3490ec0,f8be00be
3490ec4,be00be
3490ec8,be00be
3490ecc,f8bef8c0
3490ed0,f8c0f8be
3490ed4,bef8be
3490ed8,b54e723e
3490edc,72408ccc
3490ee0,730af8be
3490ee4,f8bef8fe
3490ee8,f8fe00be
3490eec,be00be
3490ef0,f8be00be
3490ef4,f8bef8be
3490ef8,f8bef8fe
3490efc,f8fef8fe
3490f00,f8bef8fe
3490f04,f8fef8be
3490f08,f8fef8be
3490f0c,bef8fe
3490f10,f8bef8be
3490f14,f8bef8be
3490f18,62ba9cca
3490f1c,83c2940e
3490f20,848c00be
3490f24,f8fef8fe
3490f28,be00be
3490f2c,f8be00be
3490f30,be00be
3490f34,be00be
3490f38,be00be
3490f3c,f8bef8be
3490f40,be00be
3490f44,be00be
3490f48,be00be
3490f4c,f8be00be
3490f50,f8fef8fe
3490f54,f8fe00be
3490f58,396eac0c
3490f5c,6afc7c8a
3490f60,5b88f8c0
3490f64,f8c0f8be
3490f68,f8c0f8fe
3490f6c,f8bef8c0
3490f70,f800f800
3490f74,f8fef8be
3490f78,f8fef800
3490f7c,f800f8be
3490f80,bef8be
3490f84,f8fef8fe
3490f88,f800f800
3490f8c,f8c0f8c0
3490f90,f8c0f8c0
3490f94,f8c0f800
3490f98,bd90723e
3490f9c,6afc6bc8
3490fa0,328200be
3490fa4,be00be
3490fa8,f8be00be
3490fac,bef8be
3490fb0,f8bef8be
3490fb4,f8be00fe
3490fb8,fe
3490fbc,f8fe00fe
3490fc0,fef8fe
3490fc4,f8bef8be
3490fc8,f8bef8be
3490fcc,f8be00be
3490fd0,be00be
3490fd4,bef8be
3490fd8,83807a40
3490fdc,723e6b08
3490fe0,420400be
3490fe4,bef8be
3490fe8,f800f8be
3490fec,f8fef8be
